onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1427510959193	degraded	aliceloc_nebula101/French/degraded/24_degraded.wav	French	English	aliceloc
42.1427510959193	18.005918490134697	foreign	aliceloc_nebula101/English/foreign/17_intact.wav	French	English	aliceloc
60.148669586054	17.980129010317796	intact	aliceloc_nebula101/French/intact/9_intact.wav	French	English	aliceloc
78.1287985963718	18.00598169897961	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/12_degraded.wav	French	English	aliceloc
96.1347802953514	18.0058699916096	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/8_degraded.wav	French	English	aliceloc
114.140650286961	18.005892443084008	intact	aliceloc_nebula101/French/intact/7_intact.wav	French	English	aliceloc
132.146542730045	18.00596581734598	foreign	aliceloc_nebula101/English/foreign/23_intact.wav	French	English	aliceloc
150.152508547391	17.847491452609006	degraded	aliceloc_nebula101/French/degraded/22_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.142599255556007	degraded	aliceloc_nebula101/French/degraded/12_degraded.wav	French	English	aliceloc
198.142599255556	18.005838743764002	foreign	aliceloc_nebula101/English/foreign/9_intact.wav	French	English	aliceloc
216.14843799932	17.98012618458	intact	aliceloc_nebula101/French/intact/19_intact.wav	French	English	aliceloc
234.1285641839	18.005907970295	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/22_degraded.wav	French	English	aliceloc
252.134472154195	18.005922270295002	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/6_degraded.wav	French	English	aliceloc
270.14039442449	18.00590251882096	intact	aliceloc_nebula101/French/intact/21_intact.wav	French	English	aliceloc
288.146296943311	18.005925665873008	foreign	aliceloc_nebula101/English/foreign/21_intact.wav	French	English	aliceloc
306.152222609184	17.84777739081602	degraded	aliceloc_nebula101/French/degraded/18_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
