onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1449089812913	degraded	aliceloc_nebula101/French/degraded/20_degraded.wav	French	English	aliceloc
42.1449089812913	18.005912538663395	foreign	aliceloc_nebula101/English/foreign/7_intact.wav	French	English	aliceloc
60.1508215199547	17.980260339002605	intact	aliceloc_nebula101/French/intact/15_intact.wav	French	English	aliceloc
78.1310818589573	18.005908241608196	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/24_degraded.wav	French	English	aliceloc
96.1369901005655	18.005932620295496	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/18_degraded.wav	French	English	aliceloc
114.142922720861	18.005963646032015	intact	aliceloc_nebula101/French/intact/1_intact.wav	French	English	aliceloc
132.148886366893	17.980185007368988	foreign	aliceloc_nebula101/English/foreign/5_intact.wav	French	English	aliceloc
150.129071374262	17.870928625738003	degraded	aliceloc_nebula101/French/degraded/4_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.144843767346003	degraded	aliceloc_nebula101/French/degraded/8_degraded.wav	French	English	aliceloc
198.144843767346	18.005887588663	foreign	aliceloc_nebula101/English/foreign/19_intact.wav	French	English	aliceloc
216.150731356009	17.980230664738997	intact	aliceloc_nebula101/French/intact/5_intact.wav	French	English	aliceloc
234.130962020748	18.005911118819995	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/4_degraded.wav	French	English	aliceloc
252.136873139568	18.00588819308402	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/16_degraded.wav	French	English	aliceloc
270.142761332652	18.005886947504962	intact	aliceloc_nebula101/French/intact/17_intact.wav	French	English	aliceloc
288.148648280157	17.98018315589701	foreign	aliceloc_nebula101/English/foreign/11_intact.wav	French	English	aliceloc
306.128831436054	17.871168563946014	degraded	aliceloc_nebula101/French/degraded/14_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
