onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.142588317233297	degraded	aliceloc_nebula101/French/degraded/16_degraded.wav	French	English	aliceloc
42.1425883172333	18.005870664399502	foreign	aliceloc_nebula101/English/foreign/3_intact.wav	French	English	aliceloc
60.1484589816328	17.9802030617911	intact	aliceloc_nebula101/French/intact/11_intact.wav	French	English	aliceloc
78.1286620434239	18.005932646031397	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/20_degraded.wav	French	English	aliceloc
96.1345946894553	18.0059541217677	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/14_degraded.wav	French	English	aliceloc
114.140548811223	18.00590051882199	intact	aliceloc_nebula101/French/intact/13_intact.wav	French	English	aliceloc
132.146449330045	18.00589186439902	foreign	aliceloc_nebula101/English/foreign/1_intact.wav	French	English	aliceloc
150.152341194444	17.847658805555994	degraded	aliceloc_nebula101/French/degraded/6_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.142360680497006	degraded	aliceloc_nebula101/French/degraded/10_degraded.wav	French	English	aliceloc
198.142360680497	18.005891638663996	foreign	aliceloc_nebula101/English/foreign/15_intact.wav	French	English	aliceloc
216.148252319161	17.980245908163	intact	aliceloc_nebula101/French/intact/23_intact.wav	French	English	aliceloc
234.128498227324	18.00584754818601	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/2_degraded.wav	French	English	aliceloc
252.13434577551	18.005919247506	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/10_degraded.wav	French	English	aliceloc
270.140265023016	18.00589006882001	intact	aliceloc_nebula101/French/intact/3_intact.wav	French	English	aliceloc
288.146155091836	18.005880288661956	foreign	aliceloc_nebula101/English/foreign/13_intact.wav	French	English	aliceloc
306.152035380498	17.847964619502022	degraded	aliceloc_nebula101/French/degraded/2_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
