onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1426969687072	degraded	aliceloc_nebula101/French/degraded/18_degraded.wav	French	English	aliceloc
42.1426969687072	18.005972294557104	foreign	aliceloc_nebula101/English/foreign/19_intact.wav	French	English	aliceloc
60.1486692632643	17.9802193316336	intact	aliceloc_nebula101/French/intact/17_intact.wav	French	English	aliceloc
78.1288885948979	18.0059533930835	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/20_degraded.wav	French	English	aliceloc
96.1348419879814	18.0060028217666	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/24_degraded.wav	French	English	aliceloc
114.140844809748	18.006042118142986	intact	aliceloc_nebula101/French/intact/15_intact.wav	French	English	aliceloc
132.146886927891	18.005909146712014	foreign	aliceloc_nebula101/English/foreign/11_intact.wav	French	English	aliceloc
150.152796074603	17.847203925396997	degraded	aliceloc_nebula101/French/degraded/10_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.142923056233	degraded	aliceloc_nebula101/French/degraded/8_degraded.wav	French	English	aliceloc
198.142923056233	18.00604001666801	foreign	aliceloc_nebula101/English/foreign/21_intact.wav	French	English	aliceloc
216.148963072901	17.980122958051993	intact	aliceloc_nebula101/French/intact/5_intact.wav	French	English	aliceloc
234.129086030953	18.006054342401995	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/16_degraded.wav	French	English	aliceloc
252.135140373355	18.005880048185986	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/6_degraded.wav	French	English	aliceloc
270.141020421541	18.005924668821024	intact	aliceloc_nebula101/French/intact/19_intact.wav	French	English	aliceloc
288.146945090362	18.006004823243018	foreign	aliceloc_nebula101/English/foreign/13_intact.wav	French	English	aliceloc
306.152949913605	17.847050086394972	degraded	aliceloc_nebula101/French/degraded/24_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
