onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1421612914964	degraded	aliceloc_nebula101/French/degraded/22_degraded.wav	French	English	aliceloc
42.1421612914964	18.005947793084502	foreign	aliceloc_nebula101/English/foreign/5_intact.wav	French	English	aliceloc
60.1481090845809	17.980259296371592	intact	aliceloc_nebula101/French/intact/3_intact.wav	French	English	aliceloc
78.1283683809525	18.006041079137503	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/22_degraded.wav	French	English	aliceloc
96.13440946009	18.00584914376701	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/4_degraded.wav	French	English	aliceloc
114.140258603857	18.006009746030003	intact	aliceloc_nebula101/French/intact/23_intact.wav	French	English	aliceloc
132.146268349887	18.005959496028993	foreign	aliceloc_nebula101/English/foreign/1_intact.wav	French	English	aliceloc
150.152227845916	17.847772154083998	degraded	aliceloc_nebula101/French/degraded/14_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.142393626076	degraded	aliceloc_nebula101/French/degraded/20_degraded.wav	French	English	aliceloc
198.142393626076	18.005951694559002	foreign	aliceloc_nebula101/English/foreign/9_intact.wav	French	English	aliceloc
216.148345320635	17.98025991326699	intact	aliceloc_nebula101/French/intact/13_intact.wav	French	English	aliceloc
234.128605233902	18.005976596029	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/2_degraded.wav	French	English	aliceloc
252.134581829931	18.005923485713993	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/10_degraded.wav	French	English	aliceloc
270.140505315645	18.005976996032018	intact	aliceloc_nebula101/French/intact/1_intact.wav	French	English	aliceloc
288.146482311677	18.00607514388298	foreign	aliceloc_nebula101/English/foreign/23_intact.wav	French	English	aliceloc
306.15255745556	17.847442544440014	degraded	aliceloc_nebula101/French/degraded/4_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
