onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.142485838547103	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/2_degraded.wav	French	English	aliceloc
42.1424858385471	18.005930394559996	intact	aliceloc_nebula101/French/intact/15_intact.wav	French	English	aliceloc
60.1484162331071	17.980233043425002	degraded	aliceloc_nebula101/French/degraded/10_degraded.wav	French	English	aliceloc
78.1286492765321	18.0059040386586	foreign	aliceloc_nebula101/English/foreign/15_intact.wav	French	English	aliceloc
96.1345533151907	18.005928990136297	foreign	aliceloc_nebula101/English/foreign/1_intact.wav	French	English	aliceloc
114.140482305327	18.005988704874	degraded	aliceloc_nebula101/French/degraded/24_degraded.wav	French	English	aliceloc
132.146471010201	18.005857008506013	intact	aliceloc_nebula101/French/intact/1_intact.wav	French	English	aliceloc
150.152328018707	17.84767198129299	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/14_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.14247054523699	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/16_degraded.wav	French	English	aliceloc
198.142470545237	18.005863401133013	intact	aliceloc_nebula101/French/intact/23_intact.wav	French	English	aliceloc
216.14833394637	17.98027073537	degraded	aliceloc_nebula101/French/degraded/8_degraded.wav	French	English	aliceloc
234.12860468174	18.00583294524401	foreign	aliceloc_nebula101/English/foreign/3_intact.wav	French	English	aliceloc
252.134437626984	18.00594862029598	foreign	aliceloc_nebula101/English/foreign/13_intact.wav	French	English	aliceloc
270.14038624728	18.005891638659023	degraded	aliceloc_nebula101/French/degraded/16_degraded.wav	French	English	aliceloc
288.146277885939	18.005931796032996	intact	aliceloc_nebula101/French/intact/17_intact.wav	French	English	aliceloc
306.152209681972	17.84779031802799	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/24_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
