onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.142916801813	degraded	aliceloc_nebula101/French/degraded/11_degraded.wav	French	English	aliceloc
42.142916801813	18.0059293114519	foreign	aliceloc_nebula101/English/foreign/18_intact.wav	French	English	aliceloc
60.1488461132649	17.980209536055504	intact	aliceloc_nebula101/French/intact/18_intact.wav	French	English	aliceloc
78.1290556493204	18.031745087641	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/13_degraded.wav	French	English	aliceloc
96.1608007369614	17.980160951472598	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/19_degraded.wav	French	English	aliceloc
114.140961688434	18.005924490137005	intact	aliceloc_nebula101/French/intact/6_intact.wav	French	English	aliceloc
132.146886178571	18.005903597505977	foreign	aliceloc_nebula101/English/foreign/12_intact.wav	French	English	aliceloc
150.152789776077	17.847210223923014	degraded	aliceloc_nebula101/French/degraded/1_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.14295033344601	degraded	aliceloc_nebula101/French/degraded/13_degraded.wav	French	English	aliceloc
198.142950333446	18.005913443084978	foreign	aliceloc_nebula101/English/foreign/22_intact.wav	French	English	aliceloc
216.148863776531	17.980207108843018	intact	aliceloc_nebula101/French/intact/20_intact.wav	French	English	aliceloc
234.129070885374	18.00593134455599	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/15_degraded.wav	French	English	aliceloc
252.13500222993	18.00600044308399	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/11_degraded.wav	French	English	aliceloc
270.141002673014	18.005882446034036	intact	aliceloc_nebula101/French/intact/14_intact.wav	French	English	aliceloc
288.146885119048	18.005943741610963	foreign	aliceloc_nebula101/English/foreign/14_intact.wav	French	English	aliceloc
306.152828860659	17.847171139341015	degraded	aliceloc_nebula101/French/degraded/5_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
