onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1435022378682	degraded	aliceloc_nebula101/French/degraded/20_degraded.wav	French	English	aliceloc
42.1435022378682	18.0060109732431	foreign	aliceloc_nebula101/English/foreign/9_intact.wav	French	English	aliceloc
60.1495132111113	17.980194227210603	intact	aliceloc_nebula101/French/intact/1_intact.wav	French	English	aliceloc
78.1297074383219	18.005976146030704	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/2_degraded.wav	French	English	aliceloc
96.1356835843526	18.0059923489804	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/20_degraded.wav	French	English	aliceloc
114.141675933333	18.005951515872994	intact	aliceloc_nebula101/French/intact/13_intact.wav	French	English	aliceloc
132.147627449206	18.00601152766501	foreign	aliceloc_nebula101/English/foreign/1_intact.wav	French	English	aliceloc
150.153638976871	17.846361023128992	degraded	aliceloc_nebula101/French/degraded/14_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.143799478344988	degraded	aliceloc_nebula101/French/degraded/6_degraded.wav	French	English	aliceloc
198.143799478345	18.005961391610015	foreign	aliceloc_nebula101/English/foreign/23_intact.wav	French	English	aliceloc
216.149760869955	17.980225213264987	intact	aliceloc_nebula101/French/intact/19_intact.wav	French	English	aliceloc
234.12998608322	18.005723749660007	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/14_degraded.wav	French	English	aliceloc
252.13570983288	18.006176357823023	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/10_degraded.wav	French	English	aliceloc
270.141886190703	18.005953768820973	intact	aliceloc_nebula101/French/intact/3_intact.wav	French	English	aliceloc
288.147839959524	18.006017746031034	foreign	aliceloc_nebula101/English/foreign/17_intact.wav	French	English	aliceloc
306.153857705555	17.846142294444974	degraded	aliceloc_nebula101/French/degraded/4_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
