onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1443095614504	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/17_degraded.wav	French	English	aliceloc
42.1443095614504	18.005897484239604	intact	aliceloc_nebula101/French/intact/16_intact.wav	French	English	aliceloc
60.15020704569	17.980318146372092	degraded	aliceloc_nebula101/French/degraded/7_degraded.wav	French	English	aliceloc
78.1305251920621	18.005948538662807	foreign	aliceloc_nebula101/English/foreign/12_intact.wav	French	English	aliceloc
96.1364737307249	18.0060096261911	foreign	aliceloc_nebula101/English/foreign/2_intact.wav	French	English	aliceloc
114.142483356916	18.005923252605996	degraded	aliceloc_nebula101/French/degraded/9_degraded.wav	French	English	aliceloc
132.148406609522	17.98020783163301	intact	aliceloc_nebula101/French/intact/18_intact.wav	French	English	aliceloc
150.128614441155	17.87138555884499	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/23_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.14458201587101	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/19_degraded.wav	French	English	aliceloc
198.144582015871	18.005968967347997	intact	aliceloc_nebula101/French/intact/10_intact.wav	French	English	aliceloc
216.150550983219	17.980233678684982	degraded	aliceloc_nebula101/French/degraded/3_degraded.wav	French	English	aliceloc
234.130784661904	18.005972000454022	foreign	aliceloc_nebula101/English/foreign/22_intact.wav	French	English	aliceloc
252.136756662358	18.005988764397983	foreign	aliceloc_nebula101/English/foreign/10_intact.wav	French	English	aliceloc
270.142745426756	18.005951043083996	degraded	aliceloc_nebula101/French/degraded/13_degraded.wav	French	English	aliceloc
288.14869646984	17.980231137529017	intact	aliceloc_nebula101/French/intact/12_intact.wav	French	English	aliceloc
306.128927607369	17.871072392630992	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/1_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
