onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.143165198864203	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/7_degraded.wav	French	English	aliceloc
42.1431651988642	18.0059154371883	intact	aliceloc_nebula101/French/intact/22_intact.wav	French	English	aliceloc
60.1490806360525	17.980323439003797	degraded	aliceloc_nebula101/French/degraded/23_degraded.wav	French	English	aliceloc
78.1294040750563	18.005977943083096	foreign	aliceloc_nebula101/English/foreign/18_intact.wav	French	English	aliceloc
96.1353820181394	18.00603612176961	foreign	aliceloc_nebula101/English/foreign/8_intact.wav	French	English	aliceloc
114.141418139909	18.006003744555983	degraded	aliceloc_nebula101/French/degraded/1_degraded.wav	French	English	aliceloc
132.147421884465	18.005917738663015	intact	aliceloc_nebula101/French/intact/20_intact.wav	French	English	aliceloc
150.153339623128	17.846660376871995	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/13_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.143642260657003	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/3_degraded.wav	French	English	aliceloc
198.143642260657	18.005964638661	intact	aliceloc_nebula101/French/intact/4_intact.wav	French	English	aliceloc
216.149606899318	17.980267311792005	degraded	aliceloc_nebula101/French/degraded/5_degraded.wav	French	English	aliceloc
234.12987421111	18.00598322029498	foreign	aliceloc_nebula101/English/foreign/4_intact.wav	French	English	aliceloc
252.135857431405	18.006015894557038	foreign	aliceloc_nebula101/English/foreign/6_intact.wav	French	English	aliceloc
270.141873325962	18.005989620295964	degraded	aliceloc_nebula101/French/degraded/19_degraded.wav	French	English	aliceloc
288.147862946258	18.00593443718799	intact	aliceloc_nebula101/French/intact/6_intact.wav	French	English	aliceloc
306.153797383446	17.846202616554024	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/5_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
