onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	English	aliceloc
12.0	12.0	fix	n/a	French	English	aliceloc
24.0	18.1435645187084	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/15_degraded.wav	French	English	aliceloc
42.1435645187084	18.0060122702926	intact	aliceloc_nebula101/French/intact/14_intact.wav	French	English	aliceloc
60.149576789001	17.980230857372604	degraded	aliceloc_nebula101/French/degraded/15_degraded.wav	French	English	aliceloc
78.1298076463736	18.005962191607992	foreign	aliceloc_nebula101/English/foreign/14_intact.wav	French	English	aliceloc
96.1357698379816	18.006020646033406	foreign	aliceloc_nebula101/English/foreign/16_intact.wav	French	English	aliceloc
114.141790484015	18.006014470294005	degraded	aliceloc_nebula101/French/degraded/17_degraded.wav	French	English	aliceloc
132.147804954309	18.00598526882098	intact	aliceloc_nebula101/French/intact/24_intact.wav	French	English	aliceloc
150.15379022313	17.846209776870012	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/9_degraded.wav	French	English	aliceloc
168.0	12.0	fix	n/a	French	English	aliceloc
180.0	18.144011130498	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/21_degraded.wav	French	English	aliceloc
198.144011130498	18.006009444558003	intact	aliceloc_nebula101/French/intact/2_intact.wav	French	English	aliceloc
216.150020575056	17.980304725059	degraded	aliceloc_nebula101/French/degraded/21_degraded.wav	French	English	aliceloc
234.130325300115	18.00587265113299	foreign	aliceloc_nebula101/English/foreign/24_intact.wav	French	English	aliceloc
252.136197951248	18.00602829750602	foreign	aliceloc_nebula101/English/foreign/20_intact.wav	French	English	aliceloc
270.142226248754	18.005991667344972	degraded	aliceloc_nebula101/French/degraded/11_degraded.wav	French	English	aliceloc
288.148217916099	18.00600834603199	intact	aliceloc_nebula101/French/intact/8_intact.wav	French	English	aliceloc
306.154226262131	17.845773737869024	foreignDegraded	aliceloc_nebula101/English/foreignDegraded/11_degraded.wav	French	English	aliceloc
324.0	12.0	fix	n/a	French	English	aliceloc
336.0	12.0	fix	n/a	French	English	aliceloc
